#Species	Gene_1	Ext_1	Species	Gene_2	Ext_2	Weight
Scerevisiae	3068_219383	t	Scerevisiae	3069_55108	h	1
Cglabrata	3068_219382	t	Cglabrata	3069_55129	h	1
Ndairenensis	3068_219379	t	Ndairenensis	3069_55162	h	1
Kafricana	3068_219366	t	Kafricana	3069_55113	h	1
Ndairenensis	1926_134737	h	Ndairenensis	3405_234870	h	1
Cglabrata	1672_24676	t	Cglabrata	1675_199861	t	1
Knaganishii	1672_24663	t	Knaganishii	1675_199866	t	1
Scerevisiae	1672_24658	t	Scerevisiae	1675_199862	t	1
Ndairenensis	1672_24654	t	Ndairenensis	1675_199869	t	1
Ndairenensis	3175_172227	t	Ndairenensis	3176_2780	t	1
Knaganishii	3175_172224	t	Knaganishii	3176_2811	t	1
Kafricana	3175_172223	t	Kafricana	3176_2777	t	1
Scerevisiae	3175_172220	t	Scerevisiae	3176_2795	t	1
Cglabrata	3175_172219	t	Cglabrata	3176_2804	t	1
Ndairenensis	745_80225	t	Ndairenensis	3448_19154	t	1
Knaganishii	745_80222	t	Knaganishii	3448_19151	t	1
Cglabrata	2145_74858	t	Cglabrata	2826_188673	h	1
Cglabrata	4212_179064	h	Cglabrata	4218_149414	h	1
Knaganishii	4212_179053	h	Knaganishii	4218_149419	h	1
Scerevisiae	4212_179048	h	Scerevisiae	4218_149405	h	1
Ndairenensis	4212_179041	h	Ndairenensis	4218_149410	h	1
Kafricana	4212_179038	h	Kafricana	4218_149418	h	1
Cglabrata	1016_145052	t	Cglabrata	2587_48420	h	1
Ndairenensis	3960_189337	t	Ndairenensis	3961_60976	t	1
Knaganishii	3960_189329	t	Knaganishii	3961_60989	t	1
Kafricana	3960_189328	t	Kafricana	3961_60973	t	1
Cglabrata	3960_189315	t	Cglabrata	3961_60983	t	1
Knaganishii	2904_58649	h	Knaganishii	3603_26937	h	1
Ndairenensis	2904_58619	h	Ndairenensis	3603_26917	h	1
Kafricana	2904_58611	h	Kafricana	3603_26914	h	1
Scerevisiae	2904_58606	h	Scerevisiae	3603_26926	h	1
Knaganishii	831_198343	h	Knaganishii	4599_128502	t	1
Scerevisiae	831_198339	h	Scerevisiae	4599_128506	t	1
Cglabrata	831_198338	h	Cglabrata	4599_128497	t	1
Cglabrata	2130_101168	t	Cglabrata	2842_94540	t	1
Kafricana	2130_101159	t	Kafricana	2842_94561	t	1
Knaganishii	3492_25531	t	Knaganishii	3493_20767	h	1
Cglabrata	3492_25510	t	Cglabrata	3493_20746	h	1
Scerevisiae	3492_25496	t	Scerevisiae	3493_20795	h	1
Kafricana	3492_25483	t	Kafricana	3493_20781	h	1
Ndairenensis	2933_24774	h	Ndairenensis	2935_70096	t	1
Kafricana	2933_24771	h	Kafricana	2935_70092	t	1
Scerevisiae	2109_208613	t	Scerevisiae	2868_214548	h	1
Ndairenensis	2109_208581	t	Ndairenensis	2868_214553	h	1
Kafricana	2109_208578	t	Kafricana	2868_214561	h	1
Knaganishii	2109_208557	t	Knaganishii	2868_214562	h	1
Ndairenensis	460_49526	t	Ndairenensis	1918_63156	h	1
Kafricana	460_49523	t	Kafricana	1918_63164	h	1
Ndairenensis	192_194522	h	Ndairenensis	195_83210	t	1
Knaganishii	1168_131769	t	Knaganishii	1857_6026	h	1
Ndairenensis	1168_131711	t	Ndairenensis	1857_6050	h	1
Cglabrata	1486_189230	t	Cglabrata	1487_162656	t	1
Scerevisiae	1486_189211	t	Scerevisiae	1487_162675	t	1
Cglabrata	1808_225491	t	Cglabrata	2597_96779	h	1
Ndairenensis	447_79032	h	Ndairenensis	2868_214553	t	1
Ndairenensis	861_17036	t	Ndairenensis	862_108148	t	1
Knaganishii	861_17033	t	Knaganishii	862_108145	t	1
Kafricana	861_17032	t	Kafricana	862_108144	t	1
node_10	861_17031	t	node_10	862_108143	t	1
node_9	861_17030	t	node_9	862_108142	t	1
Scerevisiae	861_17029	t	Scerevisiae	862_108141	t	1
Cglabrata	861_17028	t	Cglabrata	862_108140	t	1
node_8	861_17027	t	node_8	862_108139	t	1
node_7	861_17026	t	node_7	862_108138	t	1
Knaganishii	1703_135583	h	Knaganishii	4356_159164	h	1
Kafricana	1703_135582	h	Kafricana	4356_159163	h	1
Ndairenensis	3645_227350	h	Ndairenensis	3648_77005	h	1
Knaganishii	1565_127354	t	Knaganishii	1654_40547	t	1
Knaganishii	3197_54952	h	Knaganishii	3198_95735	h	1
Kafricana	3197_54951	h	Kafricana	3198_95734	h	1
node_10	3197_54950	h	node_10	3198_95733	h	1
Scerevisiae	3197_54947	h	Scerevisiae	3198_95730	h	1
Cglabrata	3197_54946	h	Cglabrata	3198_95721	h	1
Ndairenensis	3197_54938	h	Ndairenensis	3198_95712	h	1
Cglabrata	1083_5027	t	Cglabrata	4123_24066	h	1
Knaganishii	3462_223899	h	Knaganishii	3463_160454	t	1
Kafricana	3462_223898	h	Kafricana	3463_160453	t	1
Scerevisiae	3462_223895	h	Scerevisiae	3463_160443	t	1
Cglabrata	3462_223887	h	Cglabrata	3463_160466	t	1
Ndairenensis	1034_6074	h	Ndairenensis	1035_188777	t	1
Knaganishii	1034_6071	h	Knaganishii	1035_188821	t	1
Kafricana	1034_6070	h	Kafricana	1035_188791	t	1
Scerevisiae	1034_6067	h	Scerevisiae	1035_188786	t	1
Cglabrata	1034_6066	h	Cglabrata	1035_188816	t	1
Scerevisiae	1216_207327	h	Scerevisiae	1226_206617	t	1
Scerevisiae	318_215039	h	Scerevisiae	1319_218791	h	1
Ndairenensis	318_215028	h	Ndairenensis	1319_218779	h	1
Knaganishii	318_215021	h	Knaganishii	1319_218776	h	1
Kafricana	318_215020	h	Kafricana	1319_218775	h	1
Ndairenensis	883_224578	t	Ndairenensis	2174_198839	h	1
Ndairenensis	1339_193639	h	Ndairenensis	2053_155726	t	1
Cglabrata	2627_96666	t	Cglabrata	4363_80436	t	1
Scerevisiae	1421_233772	t	Scerevisiae	1422_113700	h	1
Ndairenensis	1421_233762	t	Ndairenensis	1422_113714	h	1
Knaganishii	1421_233759	t	Knaganishii	1422_113705	h	1
Kafricana	1421_233758	t	Kafricana	1422_113711	h	1
Knaganishii	1134_137746	h	Knaganishii	1135_18892	t	1
Kafricana	1134_137719	h	Kafricana	1135_18891	t	1
Cglabrata	1134_137694	h	Cglabrata	1135_18887	t	1
Ndairenensis	1205_35922	t	Ndairenensis	1206_204675	t	1
Knaganishii	1205_35919	t	Knaganishii	1206_204672	t	1
Kafricana	1205_35918	t	Kafricana	1206_204671	t	1
Cglabrata	1205_35914	t	Cglabrata	1206_204689	t	1
Ndairenensis	1895_215732	t	Ndairenensis	1896_134201	t	1
Scerevisiae	1895_215725	t	Scerevisiae	1896_134212	t	1
Cglabrata	1895_215724	t	Cglabrata	1896_134211	t	1
Ndairenensis	3002_17820	t	Ndairenensis	3761_128475	h	1
Knaganishii	3002_17817	t	Knaganishii	3761_128472	h	1
Kafricana	3002_17816	t	Kafricana	3761_128466	h	1
Ndairenensis	122_103780	h	Ndairenensis	3795_21881	t	1
Kafricana	122_103777	h	Kafricana	3795_21877	t	1
Cglabrata	122_103773	h	Cglabrata	3795_21873	t	1
Knaganishii	477_78058	h	Knaganishii	478_174098	t	1
Scerevisiae	477_78054	h	Scerevisiae	478_174094	t	1
Cglabrata	1156_132240	h	Cglabrata	1459_230116	t	1
Knaganishii	205_136267	t	Knaganishii	206_78288	h	1
Kafricana	205_136266	t	Kafricana	206_78280	h	1
Cglabrata	205_136254	t	Cglabrata	206_78284	h	1
Ndairenensis	205_136231	t	Ndairenensis	206_78291	h	1
Ndairenensis	1067_69230	t	Ndairenensis	1074_151626	h	1
Ndairenensis	1389_221422	t	Ndairenensis	1390_83258	t	1
Knaganishii	1389_221419	t	Knaganishii	1390_83255	t	1
Kafricana	1389_221418	t	Kafricana	1390_83254	t	1
node_10	1389_221417	t	node_10	1390_83253	t	1
Scerevisiae	1389_221415	t	Scerevisiae	1390_83251	t	1
Ndairenensis	1576_110875	h	Ndairenensis	1594_112764	t	1
Ndairenensis	2176_189597	h	Ndairenensis	2177_45435	h	1
Knaganishii	2176_189594	h	Knaganishii	2177_45421	h	1
Kafricana	2176_189593	h	Kafricana	2177_45420	h	1
node_10	2176_189592	h	node_10	2177_45419	h	1
Scerevisiae	2176_189590	h	Scerevisiae	2177_45430	h	1
Cglabrata	2176_189589	h	Cglabrata	2177_45416	h	1
Cglabrata	4028_10091	t	Cglabrata	4029_168085	h	1
Scerevisiae	4028_10082	t	Scerevisiae	4029_168078	h	1
Ndairenensis	4127_213580	t	Ndairenensis	4128_21254	h	1
Knaganishii	4127_213577	t	Knaganishii	4128_21240	h	1
Kafricana	4127_213576	t	Kafricana	4128_21268	h	1
Scerevisiae	4127_213573	t	Scerevisiae	4128_21263	h	1
Knaganishii	2347_134609	h	Knaganishii	2897_72699	h	1
Kafricana	2347_134559	h	Kafricana	2897_72698	h	1
Knaganishii	3324_90851	h	Knaganishii	4598_147971	h	1
Kafricana	1567_170480	h	Kafricana	1568_192390	t	1
Ndairenensis	1567_170469	h	Ndairenensis	1568_192394	t	1
Knaganishii	1567_170457	h	Knaganishii	1568_192391	t	1
Ndairenensis	3314_77386	t	Ndairenensis	3316_129831	h	1
Knaganishii	3314_77376	t	Knaganishii	3316_129828	h	1
Scerevisiae	3314_77371	t	Scerevisiae	3316_129843	h	1
Cglabrata	3314_77370	t	Cglabrata	3316_129842	h	1
Cglabrata	537_165950	h	Cglabrata	1599_71980	t	1
Knaganishii	3637_95066	h	Knaganishii	3640_12779	h	1
Kafricana	3637_95065	h	Kafricana	3640_12778	h	1
Cglabrata	2527_180731	h	Cglabrata	2528_128607	t	1
Scerevisiae	2527_180717	h	Scerevisiae	2528_128622	t	1
Ndairenensis	3982_115840	t	Ndairenensis	3984_143253	t	1
Kafricana	3982_115836	t	Kafricana	3984_143250	t	1
node_9	3982_115834	t	node_9	3984_143247	t	1
Scerevisiae	3982_115833	t	Scerevisiae	3984_143246	t	1
node_7	3982_115830	t	node_7	3984_143243	t	1
Ndairenensis	3689_4612	h	Ndairenensis	3933_148045	h	1
Kafricana	3689_4608	h	Kafricana	3933_148042	h	1
Scerevisiae	3422_140015	h	Scerevisiae	3428_226859	t	1
Cglabrata	3422_140014	h	Cglabrata	3428_226828	t	1
Ndairenensis	2453_206105	t	Ndairenensis	2454_26067	t	1
Scerevisiae	4087_209976	t	Scerevisiae	4088_40233	t	1
Cglabrata	3340_11498	h	Cglabrata	3345_114910	t	1
Scerevisiae	1467_152113	t	Scerevisiae	1468_164565	h	1
Cglabrata	1467_152112	t	Cglabrata	1468_164548	h	1
Kafricana	1340_74735	h	Kafricana	1857_6047	h	1
Scerevisiae	2324_153114	h	Scerevisiae	2325_62521	t	1
Knaganishii	3730_86577	h	Knaganishii	3749_221663	t	1
Ndairenensis	996_123103	h	Ndairenensis	2107_194437	t	1
Cglabrata	2197_60255	h	Cglabrata	4546_12054	h	1
Kafricana	3537_209600	h	Kafricana	4867_9405	t	1
Ndairenensis	3537_209589	h	Ndairenensis	4867_9409	t	1
Ndairenensis	2075_158909	t	Ndairenensis	3963_224273	h	1
Kafricana	1571_101779	t	Kafricana	3343_10212	t	1
Ndairenensis	1571_101761	t	Ndairenensis	3343_10216	t	1
Knaganishii	1571_101741	t	Knaganishii	3343_10213	t	1
Kafricana	3996_25616	h	Kafricana	4607_105189	t	1
Ndairenensis	3996_25608	h	Ndairenensis	4607_105192	t	1
Knaganishii	3996_25605	h	Knaganishii	4607_105175	t	1
Scerevisiae	3996_25601	h	Scerevisiae	4607_105162	t	1
Cglabrata	3996_25600	h	Cglabrata	4607_105170	t	1
Ndairenensis	3378_25945	t	Ndairenensis	3379_111643	t	1
Knaganishii	3378_25942	t	Knaganishii	3379_111640	t	1
Kafricana	3378_25941	t	Kafricana	3379_111639	t	1
node_10	3378_25940	t	node_10	3379_111638	t	1
node_9	3378_25939	t	node_9	3379_111637	t	1
Scerevisiae	3378_25938	t	Scerevisiae	3379_111636	t	1
Cglabrata	3378_25937	t	Cglabrata	3379_111635	t	1
node_8	3378_25936	t	node_8	3379_111634	t	1
Scerevisiae	908_203958	t	Scerevisiae	910_205663	h	1
Kafricana	2581_93925	h	Kafricana	4484_182740	h	1
Scerevisiae	2522_127179	t	Scerevisiae	2523_221244	h	1
Ndairenensis	2522_127165	t	Ndairenensis	2523_221249	h	1
Ndairenensis	1311_231912	h	Ndairenensis	2201_88880	t	1
Kafricana	1311_231908	h	Kafricana	2201_88876	t	1
Knaganishii	221_215761	h	Knaganishii	3622_220926	t	1
Kafricana	221_215760	h	Kafricana	3622_220925	t	1
Knaganishii	1344_1842	t	Knaganishii	2162_15692	h	1
Kafricana	1344_1841	t	Kafricana	2162_15691	h	1
Ndairenensis	1344_1833	t	Ndairenensis	2162_15695	h	1
Kafricana	3149_110561	h	Kafricana	4337_233838	t	1
Ndairenensis	1637_103544	t	Ndairenensis	3502_204467	h	1
Knaganishii	1559_161815	t	Knaganishii	1846_156667	t	1
Kafricana	1559_161814	t	Kafricana	1846_156666	t	1
Ndairenensis	1387_158410	t	Ndairenensis	1388_201820	t	1
Knaganishii	1387_158407	t	Knaganishii	1388_201811	t	1
Kafricana	1387_158406	t	Kafricana	1388_201810	t	1
Scerevisiae	1387_158403	t	Scerevisiae	1388_201815	t	1
Cglabrata	1387_158402	t	Cglabrata	1388_201806	t	1
Scerevisiae	1857_6037	h	Scerevisiae	1858_199153	t	1
Knaganishii	893_41500	t	Knaganishii	894_70655	h	1
Kafricana	893_41499	t	Kafricana	894_70643	h	1
Knaganishii	3063_84911	t	Knaganishii	3064_161784	t	1
Cglabrata	3063_84906	t	Cglabrata	3064_161779	t	1
Kafricana	3063_84898	t	Kafricana	3064_161783	t	1
Ndairenensis	3063_84889	t	Ndairenensis	3064_161787	t	1
Scerevisiae	3063_84884	t	Scerevisiae	3064_161780	t	1
Ndairenensis	1032_176781	t	Ndairenensis	4834_13787	t	1
Cglabrata	3743_43032	t	Cglabrata	3744_195255	t	1
Knaganishii	3743_43024	t	Knaganishii	3744_195260	t	1
Kafricana	3743_43023	t	Kafricana	3744_195237	t	1
Scerevisiae	3743_43019	t	Scerevisiae	3744_195251	t	1
Ndairenensis	3743_43008	t	Ndairenensis	3744_195240	t	1
Scerevisiae	575_72334	h	Scerevisiae	576_71480	t	1
Ndairenensis	575_72324	h	Ndairenensis	576_71492	t	1
Kafricana	575_72321	h	Kafricana	576_71485	t	1
Knaganishii	4792_160819	h	Knaganishii	4793_2639	t	1
Cglabrata	4792_160814	h	Cglabrata	4793_2633	t	1
Scerevisiae	4792_160795	h	Scerevisiae	4793_2634	t	1
Knaganishii	1838_212698	t	Knaganishii	2061_67836	h	1
Kafricana	1838_212697	t	Kafricana	2061_67835	h	1
Scerevisiae	4297_138121	t	Scerevisiae	4299_182455	t	1
Cglabrata	4297_138116	t	Cglabrata	4299_182466	t	1
Cglabrata	1036_23994	t	Cglabrata	2297_45806	t	1
Cglabrata	3602_42619	h	Cglabrata	4225_218353	t	1
Knaganishii	434_120550	t	Knaganishii	4270_229950	t	1
Kafricana	434_120549	t	Kafricana	4270_229949	t	1
Ndairenensis	1377_40651	h	Ndairenensis	1378_69288	h	1
Cglabrata	1377_40628	h	Cglabrata	1378_69294	h	1
Ndairenensis	3131_209869	h	Ndairenensis	3454_79275	t	1
Knaganishii	3131_209853	h	Knaganishii	3454_79272	t	1
Kafricana	3131_209852	h	Kafricana	3454_79265	t	1
Knaganishii	4612_149182	t	Knaganishii	4616_27709	t	1
Cglabrata	4612_149177	t	Cglabrata	4616_27704	t	1
Ndairenensis	4612_149166	t	Ndairenensis	4616_27712	t	1
Kafricana	4612_149163	t	Kafricana	4616_27708	t	1
Knaganishii	2489_120909	h	Knaganishii	2490_191064	h	1
Kafricana	2489_120908	h	Kafricana	2490_191063	h	1
Scerevisiae	2489_120905	h	Scerevisiae	2490_191059	h	1
Kafricana	122_103777	t	Kafricana	124_217167	t	1
Kafricana	1273_230896	h	Kafricana	2281_11146	h	1
Ndairenensis	1273_230887	h	Ndairenensis	2281_11154	h	1
Kafricana	752_29718	h	Kafricana	1632_93758	t	1
Ndairenensis	2979_26461	t	Ndairenensis	2980_13205	t	1
Kafricana	2979_26429	t	Kafricana	2980_13202	t	1
Scerevisiae	2979_26424	t	Scerevisiae	2980_13181	t	1
Knaganishii	2979_26412	t	Knaganishii	2980_13172	t	1
Kafricana	1697_179308	t	Kafricana	4364_19913	t	1
Ndairenensis	666_91277	t	Ndairenensis	3112_43972	t	1
Ndairenensis	547_228549	h	Ndairenensis	549_204405	h	1
Knaganishii	547_228546	h	Knaganishii	549_204397	h	1
Kafricana	547_228545	h	Kafricana	549_204396	h	1
Cglabrata	547_228541	h	Cglabrata	549_204392	h	1
Ndairenensis	1824_88669	h	Ndairenensis	1825_33675	h	1
Knaganishii	1824_88666	h	Knaganishii	1825_33701	h	1
Kafricana	1824_88665	h	Kafricana	1825_33672	h	1
Scerevisiae	1824_88662	h	Scerevisiae	1825_33661	h	1
Cglabrata	1824_88661	h	Cglabrata	1825_33696	h	1
Scerevisiae	859_110376	h	Scerevisiae	860_15144	h	1
Ndairenensis	859_110368	h	Ndairenensis	860_15157	h	1
Kafricana	859_110365	h	Kafricana	860_15153	h	1
Knaganishii	859_110353	h	Knaganishii	860_15154	h	1
Cglabrata	859_110348	h	Cglabrata	860_15125	h	1
Kafricana	1222_131603	h	Kafricana	1224_146765	h	1
Knaganishii	1222_131579	h	Knaganishii	1224_146766	h	1
Knaganishii	4838_42539	h	Knaganishii	4843_185954	t	1
Kafricana	323_166560	h	Kafricana	325_96346	h	1
Knaganishii	323_166554	h	Knaganishii	325_96347	h	1
Ndairenensis	2928_230165	t	Ndairenensis	2929_108917	t	1
Kafricana	2928_230161	t	Kafricana	2929_108906	t	1
Kafricana	1348_54101	t	Kafricana	1349_30560	h	1
Ndairenensis	1348_54090	t	Ndairenensis	1349_30552	h	1
Scerevisiae	1348_54085	t	Scerevisiae	1349_30569	h	1
Knaganishii	1348_54069	t	Knaganishii	1349_30515	h	1
Cglabrata	1348_54064	t	Cglabrata	1349_30583	h	1
Ndairenensis	2866_185287	t	Ndairenensis	3390_14753	h	1
Ndairenensis	86_108458	t	Ndairenensis	87_77892	t	1
Kafricana	86_108450	t	Kafricana	87_77903	t	1
Scerevisiae	86_108445	t	Scerevisiae	87_77877	t	1
Knaganishii	86_108434	t	Knaganishii	87_77889	t	1
Cglabrata	86_108429	t	Cglabrata	87_77876	t	1
Scerevisiae	1251_29883	h	Scerevisiae	1252_62871	h	1
Cglabrata	1251_29882	h	Cglabrata	1252_62893	h	1
Scerevisiae	1237_204545	h	Scerevisiae	1248_209039	h	1
Ndairenensis	1237_204533	h	Ndairenensis	1248_209054	h	1
Knaganishii	1237_204530	h	Knaganishii	1248_209007	h	1
Kafricana	1237_204529	h	Kafricana	1248_209051	h	1
Ndairenensis	2711_94158	t	Ndairenensis	2712_210479	t	1
Kafricana	2711_94155	t	Kafricana	2712_210475	t	1
node_9	2711_94152	t	node_9	2712_210473	t	1
Scerevisiae	2711_94151	t	Scerevisiae	2712_210472	t	1
Cglabrata	2711_94150	t	Cglabrata	2712_210471	t	1
node_8	2711_94149	t	node_8	2712_210470	t	1
node_7	2711_94148	t	node_7	2712_210469	t	1
Knaganishii	980_15994	h	Knaganishii	981_216839	h	1
Ndairenensis	980_15960	h	Ndairenensis	981_216875	h	1
Kafricana	980_15957	h	Kafricana	981_216838	h	1
Scerevisiae	980_15953	h	Scerevisiae	981_216863	h	1
Cglabrata	980_15952	h	Cglabrata	981_216862	h	1
node_8	980_15951	h	node_8	981_216861	h	1
Cglabrata	1384_173731	h	Cglabrata	2165_225584	t	1
Ndairenensis	1819_54682	h	Ndairenensis	3628_215400	h	1
Kafricana	1092_18651	h	Kafricana	1093_120626	h	1
Ndairenensis	1092_18643	h	Ndairenensis	1093_120619	h	1
Knaganishii	1092_18640	h	Knaganishii	1093_120627	h	1
Cglabrata	1092_18636	h	Cglabrata	1093_120607	h	1
Scerevisiae	1092_18615	h	Scerevisiae	1093_120595	h	1
Ndairenensis	3845_76238	h	Ndairenensis	3846_129603	h	1
Knaganishii	3845_76235	h	Knaganishii	3846_129621	h	1
Kafricana	3845_76234	h	Kafricana	3846_129600	h	1
Scerevisiae	3845_76231	h	Scerevisiae	3846_129596	h	1
Cglabrata	3845_76230	h	Cglabrata	3846_129616	h	1
Ndairenensis	4004_226293	h	Ndairenensis	4014_50270	h	1
Knaganishii	4004_226290	h	Knaganishii	4014_50267	h	1
Kafricana	4004_226289	h	Kafricana	4014_50266	h	1
node_10	4004_226288	h	node_10	4014_50265	h	1
Scerevisiae	4004_226286	h	Scerevisiae	4014_50263	h	1
Cglabrata	4004_226285	h	Cglabrata	4014_50274	h	1
Scerevisiae	4983_220676	h	Scerevisiae	4984_182763	t	1
Cglabrata	4983_220675	h	Cglabrata	4984_182762	t	1
Cglabrata	153_81219	t	Cglabrata	1870_179844	t	1
Knaganishii	4555_54298	t	Knaganishii	4559_40604	t	1
Ndairenensis	3059_223390	t	Ndairenensis	3060_213437	h	1
Knaganishii	3059_223387	t	Knaganishii	3060_213451	h	1
Kafricana	3059_223386	t	Kafricana	3060_213450	h	1
Scerevisiae	3059_223383	t	Scerevisiae	3060_213432	h	1
Cglabrata	3059_223374	t	Cglabrata	3060_213446	h	1
Ndairenensis	1627_47138	h	Ndairenensis	1628_147834	t	1
Scerevisiae	1627_47131	h	Scerevisiae	1628_147843	t	1
Ndairenensis	4951_39327	h	Ndairenensis	4952_117412	h	1
Kafricana	4951_39324	h	Kafricana	4952_117409	h	1
Knaganishii	4951_39311	h	Knaganishii	4952_117394	h	1
Cglabrata	4951_39306	h	Cglabrata	4952_117420	h	1
Knaganishii	4933_151925	h	Knaganishii	4934_148343	t	1
Kafricana	4933_151924	h	Kafricana	4934_148342	t	1
node_10	4933_151923	h	node_10	4934_148341	t	1
node_9	4933_151922	h	node_9	4934_148340	t	1
Scerevisiae	4933_151921	h	Scerevisiae	4934_148332	t	1
Cglabrata	4933_151920	h	Cglabrata	4934_148331	t	1
Knaganishii	1752_120985	h	Knaganishii	2230_219011	t	1
Kafricana	1752_120984	h	Kafricana	2230_219010	t	1
node_10	1752_120983	h	node_10	2230_219009	t	1
node_9	1752_120982	h	node_9	2230_219008	t	1
Scerevisiae	1752_120981	h	Scerevisiae	2230_219007	t	1
Cglabrata	1752_120980	h	Cglabrata	2230_219022	t	1
node_7	1752_120978	h	node_7	2230_219004	t	1
Cglabrata	3539_171821	h	Cglabrata	3540_116928	t	1
Scerevisiae	3539_171804	h	Scerevisiae	3540_116966	t	1
Ndairenensis	781_204722	t	Ndairenensis	782_25730	h	1
Knaganishii	781_204719	t	Knaganishii	782_25703	h	1
Kafricana	781_204718	t	Kafricana	782_25666	h	1
Scerevisiae	781_204715	t	Scerevisiae	782_25661	h	1
Cglabrata	781_204714	t	Cglabrata	782_25718	h	1
Scerevisiae	1708_222853	t	Scerevisiae	1888_174546	h	1
Scerevisiae	2358_187565	h	Scerevisiae	2459_75471	h	1
Knaganishii	2358_187560	h	Knaganishii	2459_75475	h	1
Kafricana	2358_187538	h	Kafricana	2459_75474	h	1
Knaganishii	1835_72449	h	Knaganishii	1837_161913	h	1
Cglabrata	1835_72444	h	Cglabrata	1837_161917	h	1
Ndairenensis	1835_72433	h	Ndairenensis	1837_161922	h	1
Kafricana	1835_72430	h	Kafricana	1837_161912	h	1
Scerevisiae	2917_219338	h	Scerevisiae	2918_156428	h	1
Ndairenensis	2917_219329	h	Ndairenensis	2918_156420	h	1
Kafricana	2917_219326	h	Kafricana	2918_156433	h	1
Ndairenensis	2974_209524	t	Ndairenensis	2975_25986	h	1
Scerevisiae	2974_209519	t	Scerevisiae	2975_25996	h	1
Knaganishii	2974_209515	t	Knaganishii	2975_26001	h	1
Kafricana	2974_209485	t	Kafricana	2975_25983	h	1
Cglabrata	201_171443	t	Cglabrata	3619_13842	h	1
Ndairenensis	2787_37731	t	Ndairenensis	2788_37060	h	1
Cglabrata	2787_37711	t	Cglabrata	2788_37041	h	1
Scerevisiae	2787_37701	t	Scerevisiae	2788_37042	h	1
Knaganishii	2787_37686	t	Knaganishii	2788_37057	h	1
Kafricana	2787_37650	t	Kafricana	2788_37056	h	1
Cglabrata	1748_43711	h	Cglabrata	1749_144020	t	1
Scerevisiae	1748_43699	h	Scerevisiae	1749_144034	t	1
Scerevisiae	40_127763	t	Scerevisiae	1678_90300	h	1
Ndairenensis	3096_52510	h	Ndairenensis	3107_133508	t	1
Kafricana	3096_52507	h	Kafricana	3107_133505	t	1
Cglabrata	3096_52503	h	Cglabrata	3107_133492	t	1
Knaganishii	3096_52498	h	Knaganishii	3107_133475	t	1
Ndairenensis	4923_171546	t	Ndairenensis	4924_159206	t	1
Knaganishii	4923_171542	t	Knaganishii	4924_159203	t	1
Scerevisiae	4923_171537	t	Scerevisiae	4924_159199	t	1
Cglabrata	4923_171524	t	Cglabrata	4924_159198	t	1
Knaganishii	2530_88122	t	Knaganishii	2531_33099	t	1
Ndairenensis	2530_88113	t	Ndairenensis	2531_33102	t	1
Kafricana	2530_88108	t	Kafricana	2531_33088	t	1
Cglabrata	2530_88103	t	Cglabrata	2531_33118	t	1
Ndairenensis	1251_29896	t	Ndairenensis	3069_55162	t	1
Knaganishii	1251_29893	t	Knaganishii	3069_55134	t	1
Kafricana	1251_29892	t	Kafricana	3069_55113	t	1
Cglabrata	3031_168467	h	Cglabrata	3033_196124	t	1
Ndairenensis	3031_168458	h	Ndairenensis	3033_196132	t	1
Knaganishii	3031_168455	h	Knaganishii	3033_196129	t	1
Kafricana	3031_168454	h	Kafricana	3033_196128	t	1
node_10	3031_168453	h	node_10	3033_196127	t	1
Scerevisiae	3031_168451	h	Scerevisiae	3033_196125	t	1
Kafricana	1651_31102	t	Kafricana	1653_22279	h	1
Knaganishii	1651_31020	t	Knaganishii	1653_22301	h	1
Cglabrata	3667_145531	t	Cglabrata	3668_141233	h	1
Ndairenensis	2709_81563	t	Ndairenensis	2710_86773	h	1
Knaganishii	2709_81555	t	Knaganishii	2710_86770	h	1
Kafricana	2709_81554	t	Kafricana	2710_86769	h	1
Scerevisiae	2709_81550	t	Scerevisiae	2710_86766	h	1
Scerevisiae	3071_183234	h	Scerevisiae	3072_226935	t	1
Knaganishii	3071_183228	h	Knaganishii	3072_226926	t	1
Cglabrata	3071_183223	h	Cglabrata	3072_226952	t	1
Ndairenensis	3071_183214	h	Ndairenensis	3072_226942	t	1
Scerevisiae	2789_214950	t	Scerevisiae	2790_161215	t	1
Ndairenensis	2789_214936	t	Ndairenensis	2790_161202	t	1
Knaganishii	2789_214900	t	Knaganishii	2790_161220	t	1
Cglabrata	2789_214876	t	Cglabrata	2790_161214	t	1
Ndairenensis	3870_169170	h	Ndairenensis	3871_222431	h	1
Knaganishii	3870_169167	h	Knaganishii	3871_222428	h	1
Kafricana	3870_169166	h	Kafricana	3871_222415	h	1
Scerevisiae	3870_169163	h	Scerevisiae	3871_222424	h	1
Cglabrata	3870_169162	h	Cglabrata	3871_222410	h	1
Ndairenensis	2424_82721	t	Ndairenensis	5003_163814	h	1
Kafricana	2424_82718	t	Kafricana	5003_163778	h	1
Knaganishii	2424_82707	t	Knaganishii	5003_163746	h	1
Cglabrata	2424_82702	t	Cglabrata	5003_163740	h	1
Ndairenensis	993_22085	h	Ndairenensis	4525_16197	t	1
Knaganishii	993_22082	h	Knaganishii	4525_16154	t	1
Kafricana	993_22081	h	Kafricana	4525_16183	t	1
Knaganishii	1458_212833	t	Knaganishii	3158_211794	h	1
Kafricana	1458_212832	t	Kafricana	3158_211793	h	1
