CAGL0A00165g CAGL0A00187g
NDAI0I01750 NDAI0I01760
NDAI0I01760 NDAI0I01770
NDAI0I01770 NDAI0I01780
NDAI0I01780 NDAI0I01790
NDAI0I01790 NDAI0I01800
NDAI0I01800 NDAI0I01810
NDAI0I01810 NDAI0I01820
NDAI0I01820 NDAI0I01830
NDAI0I01830 NDAI0I01840
NDAI0I01840 NDAI0I01850
NDAI0I01850 NDAI0I01860
NDAI0I01860 NDAI0I01870
NDAI0I01870 NDAI0I01880
NDAI0I01880 NDAI0I01890
NDAI0I01890 NDAI0I01900
NDAI0I01900 NDAI0I01910
NDAI0I01910 NDAI0I01920
NDAI0I01920 NDAI0I01930
NDAI0I01930 NDAI0I01940
NDAI0I01940 NDAI0I01950
NDAI0I01950 NDAI0I01960
NDAI0I01960 NDAI0I01970
NDAI0I01970 NDAI0I01980
NDAI0I01980 NDAI0I01990
NDAI0I01990 NDAI0I02000
NDAI0I02000 NDAI0I02010
NDAI0I02010 NDAI0I02020
NDAI0I02020 NDAI0I02030
NDAI0I02030 NDAI0I02040
NDAI0I02040 NDAI0I02050
NDAI0I02050 NDAI0I02060
NDAI0I02060 NDAI0I02070
NDAI0I02070 NDAI0I02080
NDAI0I02080 NDAI0I02090
NDAI0I02090 NDAI0I02100
NDAI0I02100 NDAI0I02110
NDAI0I02110 NDAI0I02120
NDAI0I02120 NDAI0I02130
NDAI0I02130 NDAI0I02140
NDAI0I02140 NDAI0I02150
NDAI0I02150 NDAI0I02160
NDAI0I02160 NDAI0I02170
NDAI0I02170 NDAI0I02180
NDAI0I02180 NDAI0I02190
NDAI0I02190 NDAI0I02200
NDAI0I02200 NDAI0I02210
NDAI0I02210 NDAI0I02220
NDAI0I02220 NDAI0I02230
NDAI0I02230 NDAI0I02240
NDAI0I02240 NDAI0I02250
NDAI0I02250 NDAI0I02260
NDAI0I02260 NDAI0I02270
NDAI0I02270 NDAI0I02280
NDAI0I02280 NDAI0I02290
NDAI0I02290 NDAI0I02300
NDAI0I02300 NDAI0I02310
NDAI0I02310 NDAI0I02320
NDAI0I02320 NDAI0I02330
NDAI0I02330 NDAI0I02340
NDAI0I02340 NDAI0I02350
NDAI0I02350 NDAI0I02370
NDAI0I02370 NDAI0I02380
NDAI0I02380 NDAI0I02390
NDAI0I02390 NDAI0I02400
NDAI0I02400 NDAI0I02410
NDAI0I02410 NDAI0I02420
NDAI0I02420 NDAI0I02430
NDAI0I02430 NDAI0I02440
NDAI0I02440 NDAI0I02450
NDAI0I02450 NDAI0I02460
NDAI0I02460 NDAI0I02470
NDAI0I02470 NDAI0I02480
NDAI0I02480 NDAI0I02490
NDAI0I02490 NDAI0I02500
NDAI0I02500 NDAI0I02510
NDAI0I02510 NDAI0I02520
NDAI0I02520 NDAI0I02530
NDAI0I02530 NDAI0I02540
NDAI0I02540 NDAI0I02550
NDAI0I02550 NDAI0I02560
NDAI0I02560 NDAI0I02570
NDAI0I02570 NDAI0I02580
NDAI0I02580 NDAI0I02590
NDAI0I02590 NDAI0I02600
NDAI0I02600 NDAI0I02610
NDAI0I02610 NDAI0I02620
NDAI0I02620 NDAI0I02630
NDAI0I02630 NDAI0I02640
NDAI0I02640 NDAI0I02650
NDAI0I02650 NDAI0I02660
NDAI0I02660 NDAI0I02670
NDAI0I02670 NDAI0I02680
NDAI0I02680 NDAI0I02690
NDAI0I02690 NDAI0I02700
NDAI0I02700 NDAI0I02710
NDAI0I02710 NDAI0I02720
NDAI0I02720 NDAI0I02730
NDAI0I02730 NDAI0I02740
NDAI0I02740 NDAI0I02750
NDAI0I02750 NDAI0I02760
NDAI0I02760 NDAI0I02770
NDAI0I02770 NDAI0I02780
NDAI0I02780 NDAI0I02790
NDAI0I02790 NDAI0I02800
NDAI0I02800 NDAI0I02810
NDAI0I02810 NDAI0I02820
NDAI0I02820 NDAI0I02830
NDAI0I02830 NDAI0I02840
NDAI0I02840 NDAI0I02850
NDAI0I02850 NDAI0I02860
NDAI0I02860 NDAI0I02870
NDAI0I02870 NDAI0I02880
NDAI0I02880 NDAI0I02890
NDAI0I02890 NDAI0I02900
NDAI0I02900 NDAI0I02910
NDAI0I02910 NDAI0I02920
NDAI0I02920 NDAI0I02930
NDAI0I02930 NDAI0I02940
NDAI0I02940 NDAI0I02950
NDAI0I02950 NDAI0I02960
NDAI0I02960 NDAI0I02970
NDAI0I02970 NDAI0I02980
NDAI0I02980 NDAI0I02990
NDAI0I02990 NDAI0I03000
NDAI0I03000 NDAI0I03010
NDAI0I03010 NDAI0I03020
NDAI0I03020 NDAI0I03030
NDAI0I03030 NDAI0I03040
NDAI0I03040 NDAI0I03050
NDAI0I03050 NDAI0I03060
NDAI0I03060 NDAI0I03070
NDAI0I03070 NDAI0I03080
NDAI0I03080 NDAI0I03090
NDAI0I03090 NDAI0I03100
NDAI0I03100 NDAI0I03110
NDAI0I03110 NDAI0I03120
NDAI0I03120 NDAI0I03130
NDAI0I03130 NDAI0I03140
NDAI0I03140 NDAI0I03150
NDAI0I03150 NDAI0I03160
NDAI0I03160 NDAI0I03170
NDAI0I03170 NDAI0I03180
NDAI0I03180 NDAI0I03190
NDAI0I03190 NDAI0I03200
NDAI0I03200 NDAI0I03210
NDAI0I03210 NDAI0I03220
NDAI0I03220 NDAI0I03230
NDAI0I03230 NDAI0I03240
NDAI0I03240 NDAI0I03250
NDAI0I03250 NDAI0I03260
NDAI0I03260 NDAI0I03270
NDAI0I03270 NDAI0I03280
NDAI0I03280 NDAI0I03290
NDAI0I03290 NDAI0I03300
NDAI0I03300 NDAI0I03310
NDAI0I03310 NDAI0I03320
NDAI0I03320 NDAI0I03330
NDAI0J00100 NDAI0J00110
NDAI0J00110 NDAI0J00120
NDAI0J00120 NDAI0J00130
NDAI0J00130 NDAI0J00140
NDAI0J00140 NDAI0J00150
NDAI0J00150 NDAI0J00160
NDAI0J00160 NDAI0J00170
NDAI0J00170 NDAI0J00180
NDAI0J00180 NDAI0J00190
NDAI0J00190 NDAI0J00200
NDAI0J00200 NDAI0J00210
NDAI0J00210 NDAI0J00220
NDAI0J00220 NDAI0J00230
NDAI0J00230 NDAI0J00240
NDAI0J00240 NDAI0J00250
NDAI0J00250 NDAI0J00260
NDAI0J00260 NDAI0J00270
NDAI0J00270 NDAI0J00280
NDAI0J00280 NDAI0J00290
NDAI0J00290 NDAI0J00300
NDAI0J00300 NDAI0J00310
NDAI0J00310 NDAI0J00320
NDAI0J00320 NDAI0J00330
NDAI0J00330 NDAI0J00340
NDAI0J00340 NDAI0J00350
NDAI0J00350 NDAI0J00360
NDAI0J00360 NDAI0J00370
NDAI0J00370 NDAI0J00380
NDAI0J00380 NDAI0J00390
NDAI0J00390 NDAI0J00400
NDAI0J00400 NDAI0J00410
NDAI0J00410 NDAI0J00420
NDAI0J00420 NDAI0J00430
NDAI0J00430 NDAI0J00440
NDAI0J00440 NDAI0J00450
NDAI0J00450 NDAI0J00460
NDAI0J00460 NDAI0J00470
NDAI0J00470 NDAI0J00480
NDAI0J00480 NDAI0J00490
NDAI0J00490 NDAI0J00500
NDAI0J00500 NDAI0J00510
NDAI0J00510 NDAI0J00520
NDAI0J00520 NDAI0J00530
NDAI0J00530 NDAI0J00540
NDAI0J00540 NDAI0J00550
NDAI0J00550 NDAI0J00560
NDAI0J00560 NDAI0J00570
NDAI0J00570 NDAI0J00580
NDAI0J00580 NDAI0J00590
NDAI0J00590 NDAI0J00600
NDAI0J00600 NDAI0J00610
NDAI0J00610 NDAI0J00620
NDAI0J00620 NDAI0J00630
NDAI0J00630 NDAI0J00640
NDAI0J00640 NDAI0J00650
NDAI0J00650 NDAI0J00660
NDAI0J00660 NDAI0J00670
NDAI0J00670 NDAI0J00680
NDAI0J00680 NDAI0J00690
NDAI0J00690 NDAI0J00700
NDAI0J00700 NDAI0J00710
NDAI0J00710 NDAI0J00720
NDAI0J00720 NDAI0J00730
NDAI0J00730 NDAI0J00740
NDAI0J00740 NDAI0J00750
NDAI0J00750 NDAI0J00760
NDAI0J00760 NDAI0J00770
NDAI0J00770 NDAI0J00780
NDAI0J00780 NDAI0J00790
NDAI0J00790 NDAI0J00800
NDAI0J00800 NDAI0J00810
NDAI0J00810 NDAI0J00820
NDAI0J00820 NDAI0J00830
NDAI0J00830 NDAI0J00840
NDAI0J00840 NDAI0J00850
NDAI0J00850 NDAI0J00860
NDAI0J00860 NDAI0J00870
NDAI0J00870 NDAI0J00880
NDAI0J00880 NDAI0J00890
NDAI0J00890 NDAI0J00900
NDAI0J00900 NDAI0J00910
NDAI0J00910 NDAI0J00920
NDAI0J00920 NDAI0J00930
NDAI0J00930 NDAI0J00940
NDAI0J00940 NDAI0J00950
NDAI0J00950 NDAI0J00960
NDAI0J00960 NDAI0J00970
NDAI0J00970 NDAI0J00980
NDAI0J00980 NDAI0J00990
NDAI0J00990 NDAI0J01000
NDAI0J01000 NDAI0J01010
NDAI0J01010 NDAI0J01020
NDAI0J01020 NDAI0J01030
NDAI0J01030 NDAI0J01040
NDAI0J01040 NDAI0J01050
NDAI0J01050 NDAI0J01060
NDAI0J01060 NDAI0J01070
NDAI0J01070 NDAI0J01080
NDAI0J01080 NDAI0J01090
NDAI0J01090 NDAI0J01100
NDAI0J01100 NDAI0J01110
NDAI0J01110 NDAI0J01120
NDAI0J01120 NDAI0J01130
NDAI0J01130 NDAI0J01140
NDAI0J01140 NDAI0J01150
NDAI0J01150 NDAI0J01160
NDAI0J01160 NDAI0J01170
NDAI0J01170 NDAI0J01180
NDAI0J01180 NDAI0J01190
NDAI0J01190 NDAI0J01200
NDAI0J01200 NDAI0J01210
NDAI0J01210 NDAI0J01220
NDAI0J01220 NDAI0J01230
NDAI0J01230 NDAI0J01240
NDAI0J01240 NDAI0J01250
NDAI0J01250 NDAI0J01260
NDAI0J01260 NDAI0J01270
NDAI0J01270 NDAI0J01280
NDAI0J01280 NDAI0J01290
NDAI0J01290 NDAI0J01300
NDAI0J01300 NDAI0J01310
NDAI0J01310 NDAI0J01320
NDAI0J01320 NDAI0J01330
NDAI0J01330 NDAI0J01340
NDAI0J01340 NDAI0J01350
NDAI0J01350 NDAI0J01360
NDAI0J01360 NDAI0J01370
NDAI0J01370 NDAI0J01380
NDAI0J01380 NDAI0J01390
NDAI0J01390 NDAI0J01400
NDAI0J01400 NDAI0J01410
NDAI0J01410 NDAI0J01420
NDAI0J01420 NDAI0J01430
NDAI0J01430 NDAI0J01440
NDAI0J01440 NDAI0J01450
NDAI0J01450 NDAI0J01460
NDAI0J01460 NDAI0J01470
NDAI0J01470 NDAI0J01480
NDAI0J01480 NDAI0J01490
NDAI0J01490 NDAI0J01500
NDAI0J01500 NDAI0J01510
NDAI0J01510 NDAI0J01520
NDAI0J01520 NDAI0J01530
NDAI0J01530 NDAI0J01540
NDAI0J01540 NDAI0J01550
NDAI0J01550 NDAI0J01560
NDAI0J01560 NDAI0J01570
NDAI0J01570 NDAI0J01580
NDAI0J01580 NDAI0J01590
NDAI0J01590 NDAI0J01600
NDAI0J01600 NDAI0J01610
NDAI0J01610 NDAI0J01620
NDAI0J01620 NDAI0J01630
NDAI0J01630 NDAI0J01640
NDAI0J01640 NDAI0J01650
NDAI0J01650 NDAI0J01660
NDAI0J01660 NDAI0J01670
NDAI0J01670 NDAI0J01680
NDAI0J01680 NDAI0J01690
NDAI0J01690 NDAI0J01700
NDAI0J01700 NDAI0J01710
NDAI0J01710 NDAI0J01720
NDAI0J01720 NDAI0J01730
NDAI0J01730 NDAI0J01740
NDAI0J01740 NDAI0J01750
NDAI0J01750 NDAI0J01760
NDAI0J01760 NDAI0J01770
NDAI0J01770 NDAI0J01780
NDAI0J01780 NDAI0J01790
NDAI0J01790 NDAI0J01800
NDAI0J01800 NDAI0J01810
NDAI0J01810 NDAI0J01820
NDAI0J01820 NDAI0J01830
NDAI0J01830 NDAI0J01840
NDAI0J01840 NDAI0J01850
NDAI0J01850 NDAI0J01860
NDAI0J01860 NDAI0J01870
NDAI0J01870 NDAI0J01880
NDAI0J01880 NDAI0J01890
NDAI0J01890 NDAI0J01900
NDAI0J01900 NDAI0J01910
NDAI0J01910 NDAI0J01920
NDAI0J01920 NDAI0J01930
NDAI0J01930 NDAI0J01940
NDAI0J01940 NDAI0J01950
NDAI0J01950 NDAI0J01960
NDAI0J01960 NDAI0J01970
NDAI0J01970 NDAI0J01980
NDAI0J01980 NDAI0J01990
NDAI0J01990 NDAI0J02000
NDAI0J02000 NDAI0J02010
NDAI0J02010 NDAI0J02020
NDAI0J02020 NDAI0J02030
NDAI0J02030 NDAI0J02040
NDAI0J02040 NDAI0J02050
NDAI0J02050 NDAI0J02060
NDAI0J02060 NDAI0J02070
NDAI0J02070 NDAI0J02080
NDAI0J02080 NDAI0J02090
NDAI0J02090 NDAI0J02100
NDAI0J02100 NDAI0J02110
NDAI0J02110 NDAI0J02120
NDAI0J02120 NDAI0J02130
NDAI0J02130 NDAI0J02140
NDAI0J02140 NDAI0J02150
NDAI0J02150 NDAI0J02160
NDAI0J02160 NDAI0J02170
NDAI0J02170 NDAI0J02180
NDAI0J02180 NDAI0J02190
NDAI0J02190 NDAI0J02200
NDAI0J02200 NDAI0J02210
NDAI0J02210 NDAI0J02220
NDAI0J02220 NDAI0J02230
NDAI0J02230 NDAI0J02240
NDAI0J02240 NDAI0J02250
NDAI0J02250 NDAI0J02260
NDAI0J02260 NDAI0J02270
NDAI0J02270 NDAI0J02280
NDAI0J02280 NDAI0J02290
NDAI0J02290 NDAI0J02300
NDAI0J02300 NDAI0J02310
NDAI0J02310 NDAI0J02320
NDAI0J02320 NDAI0J02330
NDAI0J02330 NDAI0J02340
NDAI0J02340 NDAI0J02350
NDAI0J02350 NDAI0J02360
NDAI0J02360 NDAI0J02370
NDAI0J02370 NDAI0J02380
NDAI0J02380 NDAI0J02390
NDAI0J02390 NDAI0J02400
NDAI0J02400 NDAI0J02410
NDAI0J02410 NDAI0J02420
NDAI0J02420 NDAI0J02430
NDAI0J02430 NDAI0J02440
NDAI0J02440 NDAI0J02450
NDAI0J02450 NDAI0J02460
NDAI0J02460 NDAI0J02470
NDAI0J02470 NDAI0J02480
NDAI0J02480 NDAI0J02490
NDAI0J02490 NDAI0J02500
NDAI0J02500 NDAI0J02510
NDAI0J02510 NDAI0J02520
NDAI0J02520 NDAI0J02530
NDAI0J02530 NDAI0J02540
NDAI0J02540 NDAI0J02550
NDAI0J02550 NDAI0J02560
NDAI0J02560 NDAI0J02570
NDAI0J02570 NDAI0J02580
NDAI0J02580 NDAI0J02590
NDAI0J02590 NDAI0J02600
NDAI0J02600 NDAI0J02610
NDAI0J02610 NDAI0J02620
NDAI0J02620 NDAI0J02630
NDAI0J02630 NDAI0J02640
NDAI0J02640 NDAI0J02650
NDAI0J02650 NDAI0J02660
NDAI0J02660 NDAI0J02670
NDAI0J02670 NDAI0J02680
NDAI0J02680 NDAI0J02690
NDAI0J02690 NDAI0J02700
NDAI0J02700 NDAI0J02710
NDAI0J02710 NDAI0J02720
NDAI0J02720 NDAI0J02730
NDAI0J02730 NDAI0J02740
NDAI0J02740 NDAI0J02750
NDAI0J02750 NDAI0J02760
NDAI0J02760 NDAI0J02770
NDAI0J02770 NDAI0J02780
NDAI0J02780 NDAI0J02790
NDAI0J02790 NDAI0J02800
NDAI0J02800 NDAI0J02810
NDAI0J02810 NDAI0J02820
NDAI0J02820 NDAI0J02830
NDAI0J02830 NDAI0J02840
NDAI0J02840 NDAI0J02850
NDAI0J02850 NDAI0J02860
NDAI0J02860 NDAI0J02870
NDAI0J02870 NDAI0J02880
NDAI0J02880 NDAI0J02890
NDAI0J02890 NDAI0J02900
NDAI0J02900 NDAI0J02910
NDAI0J02910 NDAI0J02920
NDAI0J02920 NDAI0J02930
NDAI0J02930 NDAI0J02940
NDAI0J02940 NDAI0J02950
NDAI0J02950 NDAI0J02960
NDAI0J02960 NDAI0J02970
NDAI0J02970 NDAI0J02980
NDAI0J02980 NDAI0J02990
NDAI0J02990 NDAI0J03000
NDAI0J03000 NDAI0J03010
NDAI0J03010 NDAI0J03020
NDAI0J03020 NDAI0J03030
NDAI0J03030 NDAI0J03040
NDAI0J03040 NDAI0J03050
NDAI0J03050 NDAI0J03060
NDAI0J03060 NDAI0J03070
NDAI0K00100 NDAI0K00110
NDAI0K00110 NDAI0K00130
NDAI0K00130 NDAI0K00140
NDAI0K00140 NDAI0K00150
NDAI0K00150 NDAI0K00160
NDAI0K00160 NDAI0K00170
NDAI0K00170 NDAI0K00180
NDAI0K00180 NDAI0K00190
NDAI0K00190 NDAI0K00200
NDAI0K00200 NDAI0K00210
NDAI0K00210 NDAI0K00220
NDAI0K00220 NDAI0K00230
NDAI0K00230 NDAI0K00240
NDAI0K00240 NDAI0K00250
NDAI0K00250 NDAI0K00260
NDAI0K00260 NDAI0K00270
NDAI0K00270 NDAI0K00280
NDAI0K00280 NDAI0K00290
NDAI0K00290 NDAI0K00300
NDAI0K00300 NDAI0K00310
NDAI0K00310 NDAI0K00320
NDAI0K00320 NDAI0K00330
NDAI0K00330 NDAI0K00340
NDAI0K00340 NDAI0K00350
NDAI0K00350 NDAI0K00353
NDAI0K00353 NDAI0K00356 overlap
NDAI0K00356 NDAI0K00360
NDAI0K00360 NDAI0K00370
NDAI0K00370 NDAI0K00380
NDAI0K00380 NDAI0K00390
NDAI0K00390 NDAI0K00400
NDAI0K00400 NDAI0K00410
NDAI0K00410 NDAI0K00420
NDAI0K00420 NDAI0K00430
NDAI0K00430 NDAI0K00440
NDAI0K00440 NDAI0K00450
NDAI0K00450 NDAI0K00460
NDAI0K00460 NDAI0K00470
NDAI0K00470 NDAI0K00480
NDAI0K00480 NDAI0K00490
NDAI0K00490 NDAI0K00500
NDAI0K00500 NDAI0K00510
NDAI0K00510 NDAI0K00520
NDAI0K00520 NDAI0K00530
NDAI0K00530 NDAI0K00540
NDAI0K00540 NDAI0K00550
NDAI0K00550 NDAI0K00560
NDAI0K00560 NDAI0K00570
NDAI0K00570 NDAI0K00580
NDAI0K00580 NDAI0K00590
NDAI0K00590 NDAI0K00600
NDAI0K00600 NDAI0K00610
NDAI0K00610 NDAI0K00620
NDAI0K00620 NDAI0K00630
NDAI0K00630 NDAI0K00640
NDAI0K00640 NDAI0K00650
NDAI0K00650 NDAI0K00660
NDAI0K00660 NDAI0K00670
NDAI0K00670 NDAI0K00680
NDAI0K00680 NDAI0K00690
NDAI0K00690 NDAI0K00700
NDAI0K00700 NDAI0K00710
NDAI0K00710 NDAI0K00720
NDAI0K00720 NDAI0K00730
NDAI0K00730 NDAI0K00740
NDAI0K00740 NDAI0K00750
NDAI0K00750 NDAI0K00760
NDAI0K00760 NDAI0K00770
NDAI0K00770 NDAI0K00780
NDAI0K00780 NDAI0K00790
NDAI0K00790 NDAI0K00800
NDAI0K00800 NDAI0K00810
NDAI0K00810 NDAI0K00820
NDAI0K00820 NDAI0K00830
NDAI0K00830 NDAI0K00840
NDAI0K00840 NDAI0K00850
NDAI0K00850 NDAI0K00860
NDAI0K00860 NDAI0K00870
NDAI0K00870 NDAI0K00880
NDAI0K00880 NDAI0K00890
NDAI0K00890 NDAI0K00900
NDAI0K00900 NDAI0K00910
NDAI0K00910 NDAI0K00920
NDAI0K00920 NDAI0K00930
NDAI0K00930 NDAI0K00940
NDAI0K00940 NDAI0K00950
NDAI0K00950 NDAI0K00960
NDAI0K00960 NDAI0K00970
NDAI0K00970 NDAI0K00980
NDAI0K00980 NDAI0K00990
NDAI0K00990 NDAI0K01000
NDAI0K01000 NDAI0K01010
NDAI0K01010 NDAI0K01020
NDAI0K01020 NDAI0K01030
NDAI0K01030 NDAI0K01040
NDAI0K01040 NDAI0K01050
NDAI0K01050 NDAI0K01060
NDAI0K01060 NDAI0K01070
NDAI0K01070 NDAI0K01080
NDAI0K01080 NDAI0K01090
NDAI0K01090 NDAI0K01100
NDAI0K01100 NDAI0K01110
NDAI0K01110 NDAI0K01120
NDAI0K01120 NDAI0K01130
NDAI0K01130 NDAI0K01140
NDAI0K01140 NDAI0K01150
NDAI0K01150 NDAI0K01160
NDAI0K01160 NDAI0K01170
NDAI0K01170 NDAI0K01180
NDAI0K01180 NDAI0K01190
NDAI0K01190 NDAI0K01200
NDAI0K01200 NDAI0K01210
NDAI0K01210 NDAI0K01220
NDAI0K01220 NDAI0K01230
NDAI0K01230 NDAI0K01240
NDAI0K01240 NDAI0K01250
NDAI0K01250 NDAI0K01260
NDAI0K01260 NDAI0K01270
NDAI0K01270 NDAI0K01280 overlap
NDAI0K01280 NDAI0K01290
NDAI0K01290 NDAI0K01300
NDAI0K01300 NDAI0K01310
NDAI0K01310 NDAI0K01320
NDAI0K01320 NDAI0K01330
NDAI0K01330 NDAI0K01340
NDAI0K01340 NDAI0K01350
NDAI0K01350 NDAI0K01360
NDAI0K01360 NDAI0K01370
NDAI0K01370 NDAI0K01380
NDAI0K01380 NDAI0K01390
NDAI0K01390 NDAI0K01400
NDAI0K01400 NDAI0K01410
NDAI0K01410 NDAI0K01420
NDAI0K01420 NDAI0K01430
NDAI0K01430 NDAI0K01440
NDAI0K01440 NDAI0K01450
NDAI0K01450 NDAI0K01460
NDAI0K01460 NDAI0K01470
NDAI0K01470 NDAI0K01480
NDAI0K01480 NDAI0K01490
NDAI0K01490 NDAI0K01500
NDAI0K01500 NDAI0K01510
NDAI0K01510 NDAI0K01520
NDAI0K01520 NDAI0K01530
NDAI0K01530 NDAI0K01540
NDAI0K01540 NDAI0K01550
NDAI0K01550 NDAI0K01560
NDAI0K01560 NDAI0K01570
NDAI0K01570 NDAI0K01580
NDAI0K01580 NDAI0K01590
NDAI0K01590 NDAI0K01600
NDAI0K01600 NDAI0K01610
NDAI0K01610 NDAI0K01620
NDAI0K01620 NDAI0K01630
NDAI0K01630 NDAI0K01640
NDAI0K01640 NDAI0K01650
NDAI0K01650 NDAI0K01660
NDAI0K01660 NDAI0K01670
NDAI0K01670 NDAI0K01680
NDAI0K01680 NDAI0K01690
NDAI0K01690 NDAI0K01700
NDAI0K01700 NDAI0K01710
NDAI0K01710 NDAI0K01720
NDAI0K01720 NDAI0K01730
NDAI0K01730 NDAI0K01740
NDAI0K01740 NDAI0K01750
NDAI0K01750 NDAI0K01760
NDAI0K01760 NDAI0K01770
NDAI0K01770 NDAI0K01780
NDAI0K01780 NDAI0K01790
NDAI0K01790 NDAI0K01800
NDAI0K01800 NDAI0K01810
NDAI0K01810 NDAI0K01820
NDAI0K01820 NDAI0K01830
NDAI0K01830 NDAI0K01840
NDAI0K01840 NDAI0K01850
NDAI0K01850 NDAI0K01860
NDAI0K01860 NDAI0K01870
NDAI0K01870 NDAI0K01880
NDAI0K01880 NDAI0K01890
NDAI0K01890 NDAI0K01900
NDAI0K01900 NDAI0K01910
NDAI0K01910 NDAI0K01920
NDAI0K01920 NDAI0K01930
NDAI0K01930 NDAI0K01940
NDAI0K01940 NDAI0K01950
NDAI0K01950 NDAI0K01960
NDAI0K01960 NDAI0K01970
NDAI0K01970 NDAI0K01980
NDAI0K01980 NDAI0K01990
NDAI0K01990 NDAI0K02000
NDAI0K02000 NDAI0K02010
NDAI0K02010 NDAI0K02020
NDAI0K02020 NDAI0K02030
NDAI0K02030 NDAI0K02040
NDAI0K02040 NDAI0K02050
NDAI0K02050 NDAI0K02060
NDAI0K02060 NDAI0K02070
NDAI0K02070 NDAI0K02080
NDAI0K02080 NDAI0K02090
NDAI0K02090 NDAI0K02100
NDAI0K02100 NDAI0K02110
NDAI0K02110 NDAI0K02120
NDAI0K02120 NDAI0K02130
NDAI0K02130 NDAI0K02140
NDAI0K02140 NDAI0K02150
NDAI0K02150 NDAI0K02160
NDAI0K02160 NDAI0K02170
NDAI0K02170 NDAI0K02180
NDAI0K02180 NDAI0K02190
NDAI0K02190 NDAI0K02200
NDAI0K02200 NDAI0K02210
NDAI0K02210 NDAI0K02220
NDAI0K02220 NDAI0K02230
NDAI0K02230 NDAI0K02240
NDAI0K02240 NDAI0K02250
NDAI0K02250 NDAI0K02260
NDAI0K02260 NDAI0K02270
NDAI0K02270 NDAI0K02280
NDAI0K02280 NDAI0K02290
NDAI0K02290 NDAI0K02300
NDAI0K02300 NDAI0K02310
NDAI0K02310 NDAI0K02320
NDAI0K02320 NDAI0K02330
NDAI0K02330 NDAI0K02340
NDAI0K02340 NDAI0K02350
NDAI0K02350 NDAI0K02360
NDAI0K02360 NDAI0K02370
NDAI0K02370 NDAI0K02380
NDAI0K02380 NDAI0K02390
NDAI0K02390 NDAI0K02400
NDAI0K02400 NDAI0K02410
NDAI0K02410 NDAI0K02420
NDAI0K02420 NDAI0K02430
NDAI0K02430 NDAI0K02440
NDAI0K02440 NDAI0K02450
NDAI0K02450 NDAI0K02460
NDAI0K02460 NDAI0K02470
NDAI0K02470 NDAI0K02480
NDAI0K02480 NDAI0K02490
NDAI0K02490 NDAI0K02500
NDAI0K02500 NDAI0K02510
NDAI0K02510 NDAI0K02520
NDAI0K02520 NDAI0K02530
NDAI0K02530 NDAI0K02540
NDAI0K02540 NDAI0K02550
NDAI0K02550 NDAI0K02560
NDAI0K02560 NDAI0K02570
NDAI0K02570 NDAI0K02580
NDAI0K02580 NDAI0K02590
NDAI0K02590 NDAI0K02600
NDAI0K02600 NDAI0K02610
NDAI0K02610 NDAI0K02620
NDAI0K02620 NDAI0K02630
NDAI0K02630 NDAI0K02640
NDAI0K02640 NDAI0K02650
NDAI0K02650 NDAI0K02660
NDAI0K02660 NDAI0K02670
NDAI0K02670 NDAI0K02680
NDAI0K02680 NDAI0K02690
NDAI0K02690 NDAI0K02700
NDAI0K02700 NDAI0K02710
NDAI0K02710 NDAI0K02720
NDAI0K02720 NDAI0K02730
NDAI0K02730 NDAI0K02740
NDAI0K02740 NDAI0K02750
NDAI0K02750 NDAI0K02760
NDAI0K02760 NDAI0K02770
NDAI0K02770 NDAI0K02780
NDAI0K02780 NDAI0K02790
NDAI0K02790 NDAI0K02800
NDAI0K02800 NDAI0K02810
NDAI0K02810 NDAI0K02820
NDAI0K02820 NDAI0K02830
NDAI0K02830 NDAI0K02840
NDAI0K02840 NDAI0K02850
NDAI0K02850 NDAI0K02860
NDAI0K02860 NDAI0K02870
NDAI0K02870 NDAI0K02880
NDAI0K02880 NDAI0K02890
NDAI0K02890 NDAI0K02900
NDAI0K02900 NDAI0K02910
NDAI0K02910 NDAI0K02920
NDAI0K02920 NDAI0K02930
NDAI0K02930 NDAI0K02940
NDAI0K02940 NDAI0K02950
NDAI0K02950 NDAI0K02960
NDAI0K02960 NDAI0K02970
NDAI0K02970 NDAI0K02980
NDAI0K02980 NDAI0K02990
NDAI0K02990 NDAI0K03000
NDAI0K03000 NDAI0K03010
NDAI0K03010 NDAI0K03020
YAL069W YAL068W-A overlap
YAL068W-A YAL068C
YAL068C YAL067W-A
YAL067W-A YAL067C
YAL067C YAL066W
YAL066W YAL065C
YAL065C YAL064W-B
YAL064W-B YAL064C-A
YAL064C-A YAL064W
YAL064W YAL063C-A
YAL063C-A YAL063C
YAL063C YAL062W
YAL062W YAL061W
YAL061W YAL060W
YAL060W YAL059C-A
YAL059C-A YAL059W overlap
YAL059W YAL058W
YAL058W YAL056C-A overlap
YAL056C-A YAL056W
YAL056W YAL055W
YAL055W YAL054C
YAL054C YAL053W
YAL053W YAL051W
YAL051W YAL049C
YAL049C YAL048C
YAL048C YAL047W-A overlap
YAL047W-A YAL047C
YAL047C YAL046C
YAL046C YAL045C
YAL045C YAL044W-A overlap
YAL044W-A YAL044C
YAL044C YAL043C
YAL043C YAL042C-A
YAL042C-A YAL042W overlap
YAL042W YAL041W
YAL041W YAL040C
YAL040C YAL039C
YAL039C YAL038W
YAL038W YAL037C-B overlap
YAL037C-B YAL037C-A
YAL037C-A YAL037W
